entrant_level,campus,fall_term,count_category,ethnicity,n
transfer,San Diego,2021,enrollees,International,679
transfer,San Diego,2022,enrollees,International,297
transfer,San Diego,2023,enrollees,International,311
transfer,San Diego,2024,enrollees,International,550
transfer,San Diego,2025,enrollees,International,433
transfer,Santa Barbara,2017,applicants,African American,752
transfer,Santa Barbara,2018,applicants,African American,795
transfer,Santa Barbara,2019,applicants,African American,816
transfer,Santa Barbara,2020,applicants,African American,915
transfer,Santa Barbara,2021,applicants,African American,981
transfer,Santa Barbara,2022,applicants,African American,875
transfer,Santa Barbara,2023,applicants,African American,915
transfer,Santa Barbara,2024,applicants,African American,907
transfer,Santa Barbara,2025,applicants,African American,988
transfer,Santa Barbara,2017,applicants,American Indian,100
transfer,Santa Barbara,2018,applicants,American Indian,89
transfer,Santa Barbara,2019,applicants,American Indian,92
transfer,Santa Barbara,2020,applicants,American Indian,121
transfer,Santa Barbara,2021,applicants,American Indian,93
transfer,Santa Barbara,2022,applicants,American Indian,126
transfer,Santa Barbara,2023,applicants,American Indian,151
transfer,Santa Barbara,2024,applicants,American Indian,151
transfer,Santa Barbara,2025,applicants,American Indian,140
transfer,Santa Barbara,2017,applicants,Asian,4048
transfer,Santa Barbara,2018,applicants,Asian,4211
transfer,Santa Barbara,2019,applicants,Asian,4440
transfer,Santa Barbara,2020,applicants,Asian,4590
transfer,Santa Barbara,2021,applicants,Asian,5310
transfer,Santa Barbara,2022,applicants,Asian,4786
transfer,Santa Barbara,2023,applicants,Asian,4718
transfer,Santa Barbara,2024,applicants,Asian,5117
transfer,Santa Barbara,2025,applicants,Asian,5222
transfer,Santa Barbara,2017,applicants,Hispanic/Latino(a),3891
transfer,Santa Barbara,2018,applicants,Hispanic/Latino(a),4163
transfer,Santa Barbara,2019,applicants,Hispanic/Latino(a),4327
transfer,Santa Barbara,2020,applicants,Hispanic/Latino(a),4716
transfer,Santa Barbara,2021,applicants,Hispanic/Latino(a),5147
transfer,Santa Barbara,2022,applicants,Hispanic/Latino(a),4303
transfer,Santa Barbara,2023,applicants,Hispanic/Latino(a),4112
transfer,Santa Barbara,2024,applicants,Hispanic/Latino(a),4564
transfer,Santa Barbara,2025,applicants,Hispanic/Latino(a),4719
transfer,Santa Barbara,2017,applicants,Pacific Islander,58
transfer,Santa Barbara,2018,applicants,Pacific Islander,62
transfer,Santa Barbara,2019,applicants,Pacific Islander,46
transfer,Santa Barbara,2020,applicants,Pacific Islander,49
transfer,Santa Barbara,2021,applicants,Pacific Islander,53
transfer,Santa Barbara,2022,applicants,Pacific Islander,52
transfer,Santa Barbara,2023,applicants,Pacific Islander,48
transfer,Santa Barbara,2024,applicants,Pacific Islander,47
transfer,Santa Barbara,2025,applicants,Pacific Islander,52
transfer,Santa Barbara,2017,applicants,White,4728
transfer,Santa Barbara,2018,applicants,White,5019
transfer,Santa Barbara,2019,applicants,White,5209
transfer,Santa Barbara,2020,applicants,White,5007
transfer,Santa Barbara,2021,applicants,White,5859
transfer,Santa Barbara,2022,applicants,White,5230
transfer,Santa Barbara,2023,applicants,White,5040
transfer,Santa Barbara,2024,applicants,White,5368
transfer,Santa Barbara,2025,applicants,White,5316
transfer,Santa Barbara,2017,applicants,Unknown,436
transfer,Santa Barbara,2018,applicants,Unknown,414
transfer,Santa Barbara,2019,applicants,Unknown,420
transfer,Santa Barbara,2020,applicants,Unknown,637
transfer,Santa Barbara,2021,applicants,Unknown,370
transfer,Santa Barbara,2022,applicants,Unknown,341
transfer,Santa Barbara,2023,applicants,Unknown,430
transfer,Santa Barbara,2024,applicants,Unknown,454
transfer,Santa Barbara,2025,applicants,Unknown,421
transfer,Santa Barbara,2017,applicants,International,2833
transfer,Santa Barbara,2018,applicants,International,3145
transfer,Santa Barbara,2019,applicants,International,3110
transfer,Santa Barbara,2020,applicants,International,2946
transfer,Santa Barbara,2021,applicants,International,2760
transfer,Santa Barbara,2022,applicants,International,1923
transfer,Santa Barbara,2023,applicants,International,1663
transfer,Santa Barbara,2024,applicants,International,1830
transfer,Santa Barbara,2025,applicants,International,2001
transfer,Santa Barbara,2017,admits,African American,359
transfer,Santa Barbara,2018,admits,African American,396
transfer,Santa Barbara,2019,admits,African American,342
transfer,Santa Barbara,2020,admits,African American,432
transfer,Santa Barbara,2021,admits,African American,377
transfer,Santa Barbara,2022,admits,African American,404
transfer,Santa Barbara,2023,admits,African American,427
transfer,Santa Barbara,2024,admits,African American,474
transfer,Santa Barbara,2025,admits,African American,475
transfer,Santa Barbara,2017,admits,American Indian,55
transfer,Santa Barbara,2018,admits,American Indian,49
transfer,Santa Barbara,2019,admits,American Indian,56
transfer,Santa Barbara,2020,admits,American Indian,75
transfer,Santa Barbara,2021,admits,American Indian,47
transfer,Santa Barbara,2022,admits,American Indian,71
transfer,Santa Barbara,2023,admits,American Indian,76
transfer,Santa Barbara,2024,admits,American Indian,87
transfer,Santa Barbara,2025,admits,American Indian,74
transfer,Santa Barbara,2017,admits,Asian,2152
transfer,Santa Barbara,2018,admits,Asian,2269
transfer,Santa Barbara,2019,admits,Asian,2263
transfer,Santa Barbara,2020,admits,Asian,2757
transfer,Santa Barbara,2021,admits,Asian,2690
transfer,Santa Barbara,2022,admits,Asian,2852
transfer,Santa Barbara,2023,admits,Asian,2934
transfer,Santa Barbara,2024,admits,Asian,3210
transfer,Santa Barbara,2025,admits,Asian,3150
transfer,Santa Barbara,2017,admits,Hispanic/Latino(a),2057
transfer,Santa Barbara,2018,admits,Hispanic/Latino(a),2261
transfer,Santa Barbara,2019,admits,Hispanic/Latino(a),2082
transfer,Santa Barbara,2020,admits,Hispanic/Latino(a),2576
transfer,Santa Barbara,2021,admits,Hispanic/Latino(a),2007
transfer,Santa Barbara,2022,admits,Hispanic/Latino(a),2369
transfer,Santa Barbara,2023,admits,Hispanic/Latino(a),2295
transfer,Santa Barbara,2024,admits,Hispanic/Latino(a),2695
transfer,Santa Barbara,2025,admits,Hispanic/Latino(a),2541
transfer,Santa Barbara,2017,admits,Pacific Islander,28
transfer,Santa Barbara,2018,admits,Pacific Islander,27
transfer,Santa Barbara,2019,admits,Pacific Islander,20
transfer,Santa Barbara,2020,admits,Pacific Islander,26
transfer,Santa Barbara,2021,admits,Pacific Islander,18
transfer,Santa Barbara,2022,admits,Pacific Islander,23
transfer,Santa Barbara,2023,admits,Pacific Islander,26
transfer,Santa Barbara,2024,admits,Pacific Islander,24
transfer,Santa Barbara,2025,admits,Pacific Islander,28
transfer,Santa Barbara,2017,admits,Unknown,246
transfer,Santa Barbara,2018,admits,Unknown,244
transfer,Santa Barbara,2019,admits,Unknown,221
transfer,Santa Barbara,2020,admits,Unknown,395
transfer,Santa Barbara,2021,admits,Unknown,187
transfer,Santa Barbara,2022,admits,Unknown,204
transfer,Santa Barbara,2023,admits,Unknown,281
transfer,Santa Barbara,2024,admits,Unknown,271
transfer,Santa Barbara,2025,admits,Unknown,260
transfer,Santa Barbara,2017,admits,White,2795
transfer,Santa Barbara,2018,admits,White,2996
transfer,Santa Barbara,2019,admits,White,2918
transfer,Santa Barbara,2020,admits,White,3129
transfer,Santa Barbara,2021,admits,White,2918
transfer,Santa Barbara,2022,admits,White,3143
transfer,Santa Barbara,2023,admits,White,3240
transfer,Santa Barbara,2024,admits,White,3512
transfer,Santa Barbara,2025,admits,White,3305
transfer,Santa Barbara,2017,admits,International,1684
transfer,Santa Barbara,2018,admits,International,1895
transfer,Santa Barbara,2019,admits,International,1524
transfer,Santa Barbara,2020,admits,International,1860
transfer,Santa Barbara,2021,admits,International,1796
transfer,Santa Barbara,2022,admits,International,1179
transfer,Santa Barbara,2023,admits,International,999
transfer,Santa Barbara,2024,admits,International,1096
transfer,Santa Barbara,2025,admits,International,1305
transfer,Santa Barbara,2017,enrollees,African American,109
transfer,Santa Barbara,2018,enrollees,African American,103
transfer,Santa Barbara,2019,enrollees,African American,85
transfer,Santa Barbara,2020,enrollees,African American,92
transfer,Santa Barbara,2021,enrollees,African American,78
transfer,Santa Barbara,2022,enrollees,African American,87
transfer,Santa Barbara,2023,enrollees,African American,80
transfer,Santa Barbara,2024,enrollees,African American,81
transfer,Santa Barbara,2025,enrollees,African American,83
transfer,Santa Barbara,2017,enrollees,American Indian,20
transfer,Santa Barbara,2018,enrollees,American Indian,15
transfer,Santa Barbara,2019,enrollees,American Indian,25
transfer,Santa Barbara,2020,enrollees,American Indian,17
transfer,Santa Barbara,2021,enrollees,American Indian,10
transfer,Santa Barbara,2022,enrollees,American Indian,25
transfer,Santa Barbara,2023,enrollees,American Indian,18
transfer,Santa Barbara,2024,enrollees,American Indian,21
transfer,Santa Barbara,2025,enrollees,American Indian,14
transfer,Santa Barbara,2017,enrollees,Asian,385
transfer,Santa Barbara,2018,enrollees,Asian,373
transfer,Santa Barbara,2019,enrollees,Asian,398
transfer,Santa Barbara,2020,enrollees,Asian,532
transfer,Santa Barbara,2021,enrollees,Asian,441
transfer,Santa Barbara,2022,enrollees,Asian,393
transfer,Santa Barbara,2023,enrollees,Asian,338
transfer,Santa Barbara,2024,enrollees,Asian,429
transfer,Santa Barbara,2025,enrollees,Asian,406
transfer,Santa Barbara,2017,enrollees,Hispanic/Latino(a),569
transfer,Santa Barbara,2018,enrollees,Hispanic/Latino(a),621
transfer,Santa Barbara,2019,enrollees,Hispanic/Latino(a),535
transfer,Santa Barbara,2020,enrollees,Hispanic/Latino(a),608
transfer,Santa Barbara,2021,enrollees,Hispanic/Latino(a),499
transfer,Santa Barbara,2022,enrollees,Hispanic/Latino(a),557
transfer,Santa Barbara,2023,enrollees,Hispanic/Latino(a),501
transfer,Santa Barbara,2024,enrollees,Hispanic/Latino(a),581
transfer,Santa Barbara,2025,enrollees,Hispanic/Latino(a),547
transfer,Santa Barbara,2017,enrollees,Pacific Islander,8
transfer,Santa Barbara,2018,enrollees,Pacific Islander,8
transfer,Santa Barbara,2019,enrollees,Pacific Islander,5
transfer,Santa Barbara,2020,enrollees,Pacific Islander,7
transfer,Santa Barbara,2021,enrollees,Pacific Islander,7
transfer,Santa Barbara,2022,enrollees,Pacific Islander,9
transfer,Santa Barbara,2023,enrollees,Pacific Islander,6
transfer,Santa Barbara,2024,enrollees,Pacific Islander,9
transfer,Santa Barbara,2025,enrollees,Pacific Islander,6
transfer,Santa Barbara,2017,enrollees,Unknown,61
transfer,Santa Barbara,2018,enrollees,Unknown,56
transfer,Santa Barbara,2019,enrollees,Unknown,50
transfer,Santa Barbara,2020,enrollees,Unknown,106
transfer,Santa Barbara,2021,enrollees,Unknown,33
transfer,Santa Barbara,2022,enrollees,Unknown,39
transfer,Santa Barbara,2023,enrollees,Unknown,54
transfer,Santa Barbara,2024,enrollees,Unknown,41
transfer,Santa Barbara,2025,enrollees,Unknown,51
transfer,Santa Barbara,2017,enrollees,White,760
transfer,Santa Barbara,2018,enrollees,White,834
transfer,Santa Barbara,2019,enrollees,White,772
transfer,Santa Barbara,2020,enrollees,White,872
transfer,Santa Barbara,2021,enrollees,White,830
transfer,Santa Barbara,2022,enrollees,White,800
transfer,Santa Barbara,2023,enrollees,White,822
transfer,Santa Barbara,2024,enrollees,White,877
transfer,Santa Barbara,2025,enrollees,White,850
transfer,Santa Barbara,2017,enrollees,International,300
transfer,Santa Barbara,2018,enrollees,International,464
transfer,Santa Barbara,2019,enrollees,International,247
transfer,Santa Barbara,2020,enrollees,International,219
transfer,Santa Barbara,2021,enrollees,International,204
transfer,Santa Barbara,2022,enrollees,International,189
transfer,Santa Barbara,2023,enrollees,International,83
transfer,Santa Barbara,2024,enrollees,International,71
transfer,Santa Barbara,2025,enrollees,International,81
transfer,Santa Cruz,2017,applicants,African American,491
transfer,Santa Cruz,2018,applicants,African American,630
transfer,Santa Cruz,2019,applicants,African American,616
transfer,Santa Cruz,2020,applicants,African American,689
transfer,Santa Cruz,2021,applicants,African American,746
transfer,Santa Cruz,2022,applicants,African American,656
transfer,Santa Cruz,2023,applicants,African American,705
transfer,Santa Cruz,2024,applicants,African American,739
transfer,Santa Cruz,2025,applicants,African American,787
transfer,Santa Cruz,2017,applicants,American Indian,83
transfer,Santa Cruz,2018,applicants,American Indian,93
transfer,Santa Cruz,2019,applicants,American Indian,81
transfer,Santa Cruz,2020,applicants,American Indian,103
transfer,Santa Cruz,2021,applicants,American Indian,89
transfer,Santa Cruz,2022,applicants,American Indian,103
transfer,Santa Cruz,2023,applicants,American Indian,134
transfer,Santa Cruz,2024,applicants,American Indian,135
transfer,Santa Cruz,2025,applicants,American Indian,129
transfer,Santa Cruz,2017,applicants,Asian,2450
transfer,Santa Cruz,2018,applicants,Asian,2708
transfer,Santa Cruz,2019,applicants,Asian,2829
transfer,Santa Cruz,2020,applicants,Asian,2969
transfer,Santa Cruz,2021,applicants,Asian,3321
transfer,Santa Cruz,2022,applicants,Asian,2995
transfer,Santa Cruz,2023,applicants,Asian,2892
transfer,Santa Cruz,2024,applicants,Asian,3205
transfer,Santa Cruz,2025,applicants,Asian,3332
transfer,Santa Cruz,2017,applicants,Hispanic/Latino(a),2694
transfer,Santa Cruz,2018,applicants,Hispanic/Latino(a),3277
transfer,Santa Cruz,2019,applicants,Hispanic/Latino(a),3206
transfer,Santa Cruz,2020,applicants,Hispanic/Latino(a),3574
transfer,Santa Cruz,2021,applicants,Hispanic/Latino(a),3790
transfer,Santa Cruz,2022,applicants,Hispanic/Latino(a),3314
transfer,Santa Cruz,2023,applicants,Hispanic/Latino(a),3161
transfer,Santa Cruz,2024,applicants,Hispanic/Latino(a),3574
transfer,Santa Cruz,2025,applicants,Hispanic/Latino(a),4018
transfer,Santa Cruz,2017,applicants,Pacific Islander,45
transfer,Santa Cruz,2018,applicants,Pacific Islander,51
transfer,Santa Cruz,2019,applicants,Pacific Islander,39
transfer,Santa Cruz,2020,applicants,Pacific Islander,60
transfer,Santa Cruz,2021,applicants,Pacific Islander,51
transfer,Santa Cruz,2022,applicants,Pacific Islander,48
transfer,Santa Cruz,2023,applicants,Pacific Islander,36
transfer,Santa Cruz,2024,applicants,Pacific Islander,47
transfer,Santa Cruz,2025,applicants,Pacific Islander,49
transfer,Santa Cruz,2017,applicants,White,3030
transfer,Santa Cruz,2018,applicants,White,3435
transfer,Santa Cruz,2019,applicants,White,3338
transfer,Santa Cruz,2020,applicants,White,3401
transfer,Santa Cruz,2021,applicants,White,3882
transfer,Santa Cruz,2022,applicants,White,3544
transfer,Santa Cruz,2023,applicants,White,3331
transfer,Santa Cruz,2024,applicants,White,3478
transfer,Santa Cruz,2025,applicants,White,3530
transfer,Santa Cruz,2017,applicants,Unknown,297
transfer,Santa Cruz,2018,applicants,Unknown,337
transfer,Santa Cruz,2019,applicants,Unknown,293
transfer,Santa Cruz,2020,applicants,Unknown,462
transfer,Santa Cruz,2021,applicants,Unknown,245
transfer,Santa Cruz,2022,applicants,Unknown,220
transfer,Santa Cruz,2023,applicants,Unknown,246
