high_school,fall_term,applicants,admits,enrollees,admit_rate,yield_rate,city,county,cde_district,cds_code,school_type,charter,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met
SAN LORENZO HIGH SCHOOL,2010,38.0,35.0,23.0,0.9210526315789473,0.6571428571428571,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN LORENZO HIGH SCHOOL,2011,54.0,38.0,27.0,0.7037037037037037,0.7105263157894737,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN LORENZO HIGH SCHOOL,2012,37.0,28.0,19.0,0.7567567567567568,0.6785714285714286,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN LORENZO HIGH SCHOOL,2013,48.0,31.0,23.0,0.6458333333333334,0.7419354838709677,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN LORENZO HIGH SCHOOL,2014,68.0,41.0,26.0,0.6029411764705882,0.6341463414634146,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,,,,,,,,,,,,,1469.0,,,,,,
SAN LORENZO HIGH SCHOOL,2015,59.0,27.0,19.0,0.4576271186440678,0.7037037037037037,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,,,,,,338.0,70.7,16.0,46.0,166.0,5.0,6.0,1407.0,1073.0,0.7626154939587776,,,,
SAN LORENZO HIGH SCHOOL,2016,46.0,31.0,21.0,0.6739130434782609,0.6774193548387096,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,,,,,,266.0,63.9,19.0,31.0,113.0,4.0,3.0,1386.0,1061.0,0.7655122655122655,2561.3,2525.4,41.0,18.0
SAN LORENZO HIGH SCHOOL,2017,57.0,34.0,25.0,0.5964912280701754,0.7352941176470589,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,298.0,267.0,89.6,101.0,37.8,279.0,62.4,23.0,25.0,112.0,9.0,5.0,1394.0,1065.0,0.7639885222381636,2556.2,2552.7,43.0,27.0
SAN LORENZO HIGH SCHOOL,2018,59.0,33.0,19.0,0.559322033898305,0.5757575757575758,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,309.0,287.0,92.9,124.0,43.2,292.0,61.3,18.0,32.0,115.0,8.0,6.0,1412.0,962.0,0.6813031161473088,2518.8,2507.9,25.31,14.98
SAN LORENZO HIGH SCHOOL,2019,61.0,38.0,27.0,0.6229508196721312,0.7105263157894737,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,320.0,279.0,87.2,114.0,40.9,286.0,58.4,27.0,27.0,107.0,3.0,3.0,1349.0,884.0,0.6553002223869533,2551.2,2519.1,41.43,16.14
SAN LORENZO HIGH SCHOOL,2020,63.0,47.0,24.0,0.746031746031746,0.5106382978723404,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,290.0,261.0,90.0,120.0,46.0,272.0,50.0,23.0,42.0,62.0,2.0,7.0,1334.0,880.0,0.6596701649175413,2566.0,2525.6,47.18,22.22
SAN LORENZO HIGH SCHOOL,2021,58.0,41.0,18.0,0.7068965517241379,0.43902439024390244,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,346.0,314.0,90.8,120.0,38.2,314.0,55.1,18.0,43.0,98.0,6.0,8.0,1327.0,804.0,0.6058779201205727,,,,
SAN LORENZO HIGH SCHOOL,2022,54.0,36.0,19.0,0.6666666666666666,0.5277777777777778,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,307.0,278.0,90.6,115.0,41.4,286.0,54.2,18.0,27.0,95.0,7.0,8.0,,,,,,,
SAN LORENZO HIGH SCHOOL,2023,49.0,33.0,17.0,0.673469387755102,0.5151515151515151,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,345.0,294.0,85.2,93.0,31.6,303.0,52.8,15.0,29.0,112.0,4.0,0.0,1186.0,1053.0,0.887858347386172,2529.7,2484.9,33.46,12.55
SAN LORENZO HIGH SCHOOL,2024,44.0,31.0,16.0,0.7045454545454546,0.5161290322580645,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,344.0,270.0,78.5,102.0,37.8,,,,,,,,1136.0,971.0,0.8547535211267606,2529.3,2494.4,36.43,11.86
SAN LORENZO HIGH SCHOOL,2025,44.0,30.0,17.0,0.6818181818181818,0.5666666666666667,San Lorenzo,Alameda,San Lorenzo Unified,01613090137810,High Schools (Public),False,316.0,253.0,80.1,87.0,34.4,,,,,,,,1029.0,839.0,0.815354713313897,2499.4,2476.1,21.46,7.5
SAN MARIN HIGH SCHOOL,2005,49.0,46.0,21.0,0.9387755102040817,0.45652173913043476,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MARIN HIGH SCHOOL,2006,72.0,69.0,43.0,0.9583333333333334,0.6231884057971014,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MARIN HIGH SCHOOL,2007,57.0,51.0,31.0,0.8947368421052632,0.6078431372549019,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MARIN HIGH SCHOOL,2008,69.0,65.0,26.0,0.9420289855072463,0.4,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MARIN HIGH SCHOOL,2009,68.0,65.0,29.0,0.9558823529411765,0.4461538461538462,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MARIN HIGH SCHOOL,2010,59.0,54.0,18.0,0.9152542372881356,0.3333333333333333,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MARIN HIGH SCHOOL,2011,50.0,37.0,20.0,0.74,0.5405405405405406,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MARIN HIGH SCHOOL,2012,41.0,28.0,12.0,0.6829268292682927,0.42857142857142855,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MARIN HIGH SCHOOL,2013,60.0,45.0,23.0,0.75,0.5111111111111111,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MARIN HIGH SCHOOL,2014,50.0,33.0,12.0,0.66,0.36363636363636365,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,,,,,,,,932.0,,,,,,
SAN MARIN HIGH SCHOOL,2015,51.0,35.0,24.0,0.6862745098039216,0.6857142857142857,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,215.0,72.1,18.0,35.0,64.0,7.0,31.0,1020.0,223.0,0.2186274509803921,,,,
SAN MARIN HIGH SCHOOL,2016,63.0,43.0,18.0,0.6825396825396826,0.4186046511627907,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,,,,,,251.0,76.9,16.0,40.0,89.0,6.0,42.0,1076.0,219.0,0.2035315985130111,2597.7,2568.3,63.0,33.0
SAN MARIN HIGH SCHOOL,2017,68.0,41.0,20.0,0.6029411764705882,0.4878048780487805,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,229.0,221.0,96.5,107.0,48.4,224.0,75.9,20.0,31.0,69.0,8.0,42.0,1051.0,183.0,0.1741198858230256,2626.8,2600.4,68.0,42.0
SAN MARIN HIGH SCHOOL,2018,65.0,42.0,21.0,0.6461538461538462,0.5,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,264.0,246.0,93.2,129.0,52.4,246.0,82.1,20.0,31.0,99.0,12.0,40.0,1100.0,291.0,0.2645454545454545,2611.6,2588.9,62.89,41.8
SAN MARIN HIGH SCHOOL,2019,85.0,58.0,36.0,0.6823529411764706,0.6206896551724138,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,266.0,255.0,95.9,163.0,63.9,256.0,80.1,36.0,44.0,72.0,15.0,38.0,1135.0,272.0,0.239647577092511,2621.4,2610.6,68.48,47.27
SAN MARIN HIGH SCHOOL,2020,81.0,59.0,41.0,0.7283950617283951,0.6949152542372882,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,259.0,247.0,95.4,140.0,56.7,249.0,81.9,41.0,38.0,83.0,7.0,35.0,1127.0,297.0,0.2635314995563442,2605.9,2609.1,60.08,44.44
SAN MARIN HIGH SCHOOL,2021,91.0,58.0,29.0,0.6373626373626373,0.5,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,260.0,252.0,96.9,187.0,74.2,256.0,81.3,28.0,36.0,79.0,9.0,56.0,1132.0,274.0,0.2420494699646643,,,,
SAN MARIN HIGH SCHOOL,2022,111.0,65.0,28.0,0.5855855855855856,0.4307692307692308,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,291.0,275.0,94.5,205.0,74.5,274.0,83.6,28.0,48.0,103.0,14.0,36.0,,,,2609.4,2592.5,63.28,40.74
SAN MARIN HIGH SCHOOL,2023,101.0,65.0,30.0,0.6435643564356436,0.46153846153846156,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,248.0,242.0,97.6,151.0,62.4,248.0,85.9,28.0,45.0,91.0,10.0,39.0,1144.0,229.0,0.2001748251748251,2628.4,2602.9,72.22,45.92
SAN MARIN HIGH SCHOOL,2024,92.0,61.0,29.0,0.6630434782608695,0.47540983606557374,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,285.0,268.0,94.0,186.0,69.4,,,,,,,,1186.0,280.0,0.236087689713322,2631.4,2594.2,69.92,39.85
SAN MARIN HIGH SCHOOL,2025,116.0,79.0,31.0,0.6810344827586207,0.3924050632911392,Novato,Marin,Novato Unified,21654172133056,High Schools (Public),False,301.0,295.0,98.0,199.0,67.5,,,,,,,,1250.0,446.0,0.3568,2617.7,2581.8,65.58,40.0
SAN MATEO HIGH SCHOOL,2005,94.0,75.0,44.0,0.7978723404255319,0.5866666666666667,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MATEO HIGH SCHOOL,2006,106.0,101.0,63.0,0.9528301886792453,0.6237623762376238,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MATEO HIGH SCHOOL,2007,102.0,93.0,55.0,0.9117647058823529,0.5913978494623656,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MATEO HIGH SCHOOL,2008,97.0,85.0,44.0,0.8762886597938144,0.5176470588235295,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MATEO HIGH SCHOOL,2009,109.0,95.0,51.0,0.8715596330275229,0.5368421052631579,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MATEO HIGH SCHOOL,2010,82.0,72.0,43.0,0.8780487804878049,0.5972222222222222,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MATEO HIGH SCHOOL,2011,81.0,68.0,39.0,0.8395061728395061,0.5735294117647058,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MATEO HIGH SCHOOL,2012,102.0,72.0,37.0,0.7058823529411765,0.5138888888888888,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MATEO HIGH SCHOOL,2013,113.0,90.0,42.0,0.7964601769911505,0.4666666666666667,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN MATEO HIGH SCHOOL,2014,114.0,78.0,41.0,0.6842105263157895,0.5256410256410257,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,,,,,,,,1469.0,,,,,,
SAN MATEO HIGH SCHOOL,2015,127.0,81.0,40.0,0.6377952755905512,0.49382716049382713,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,333.0,76.3,28.0,23.0,128.0,29.0,46.0,1555.0,509.0,0.3273311897106109,,,,
SAN MATEO HIGH SCHOOL,2016,120.0,88.0,41.0,0.7333333333333333,0.4659090909090909,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,,,,,,328.0,80.2,40.0,36.0,122.0,21.0,44.0,1615.0,450.0,0.2786377708978328,2637.8,2621.8,70.0,48.0
SAN MATEO HIGH SCHOOL,2017,133.0,88.0,37.0,0.6616541353383458,0.42045454545454547,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,402.0,337.0,83.8,206.0,61.1,347.0,79.3,36.0,46.0,127.0,19.0,47.0,1670.0,478.0,0.2862275449101796,2649.3,2623.6,76.0,53.0
SAN MATEO HIGH SCHOOL,2018,144.0,94.0,42.0,0.6527777777777778,0.44680851063829785,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,407.0,368.0,90.4,237.0,64.4,371.0,81.4,42.0,36.0,138.0,19.0,67.0,1665.0,608.0,0.3651651651651652,2611.3,2593.2,64.5,42.26
SAN MATEO HIGH SCHOOL,2019,157.0,98.0,44.0,0.6242038216560509,0.4489795918367347,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,394.0,349.0,88.6,238.0,68.2,367.0,78.2,42.0,46.0,137.0,19.0,43.0,1713.0,614.0,0.3584354932866316,2613.9,2606.4,61.08,44.91
SAN MATEO HIGH SCHOOL,2020,161.0,129.0,60.0,0.8012422360248447,0.46511627906976744,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,435.0,388.0,89.2,234.0,60.3,398.0,80.2,57.0,43.0,145.0,19.0,55.0,1741.0,612.0,0.3515221137277426,2639.4,2625.9,68.05,50.25
SAN MATEO HIGH SCHOOL,2021,155.0,103.0,61.0,0.6645161290322581,0.5922330097087378,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,403.0,356.0,88.3,261.0,73.3,366.0,77.9,58.0,25.0,133.0,10.0,59.0,1671.0,573.0,0.3429084380610412,,,,
SAN MATEO HIGH SCHOOL,2022,205.0,148.0,73.0,0.7219512195121951,0.49324324324324326,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,449.0,402.0,89.5,250.0,62.2,416.0,76.9,72.0,29.0,141.0,14.0,64.0,,,,,,,
SAN MATEO HIGH SCHOOL,2023,166.0,129.0,58.0,0.7771084337349398,0.4496124031007752,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,414.0,362.0,87.4,203.0,56.1,372.0,79.6,58.0,38.0,122.0,22.0,56.0,1613.0,474.0,0.2938623682579045,2633.3,2611.8,68.35,44.85
SAN MATEO HIGH SCHOOL,2024,182.0,133.0,68.0,0.7307692307692307,0.5112781954887218,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,445.0,399.0,89.7,245.0,61.4,,,,,,,,1578.0,445.0,0.2820025348542458,2613.9,2581.0,58.76,38.08
SAN MATEO HIGH SCHOOL,2025,164.0,131.0,51.0,0.7987804878048781,0.3893129770992366,San Mateo,San Mateo,San Mateo Union High,41690474136370,High Schools (Public),False,392.0,358.0,91.3,215.0,60.1,,,,,,,,1557.0,593.0,0.3808606294155427,2619.1,2601.3,66.46,42.86
SAN RAFAEL HIGH SCHOOL,2005,46.0,44.0,18.0,0.9565217391304348,0.4090909090909091,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAFAEL HIGH SCHOOL,2006,52.0,49.0,22.0,0.9423076923076923,0.4489795918367347,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAFAEL HIGH SCHOOL,2007,56.0,48.0,25.0,0.8571428571428571,0.5208333333333334,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAFAEL HIGH SCHOOL,2008,54.0,50.0,27.0,0.9259259259259259,0.54,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAFAEL HIGH SCHOOL,2009,45.0,40.0,12.0,0.8888888888888888,0.3,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAFAEL HIGH SCHOOL,2010,47.0,41.0,16.0,0.8723404255319149,0.3902439024390244,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAFAEL HIGH SCHOOL,2011,50.0,38.0,20.0,0.76,0.5263157894736842,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAFAEL HIGH SCHOOL,2012,45.0,29.0,12.0,0.6444444444444445,0.41379310344827586,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAFAEL HIGH SCHOOL,2013,50.0,33.0,17.0,0.66,0.5151515151515151,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAFAEL HIGH SCHOOL,2014,64.0,44.0,19.0,0.6875,0.4318181818181818,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,,,,,,,,1100.0,,,,,,
SAN RAFAEL HIGH SCHOOL,2015,70.0,50.0,25.0,0.7142857142857143,0.5,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,207.0,70.5,19.0,31.0,68.0,7.0,21.0,1210.0,649.0,0.5363636363636364,,,,
SAN RAFAEL HIGH SCHOOL,2016,69.0,45.0,18.0,0.6521739130434783,0.4,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,,,,,,254.0,69.3,17.0,43.0,79.0,8.0,29.0,1228.0,690.0,0.5618892508143323,2593.1,2564.4,58.0,33.0
SAN RAFAEL HIGH SCHOOL,2017,61.0,32.0,17.0,0.5245901639344263,0.53125,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,298.0,237.0,79.5,125.0,52.7,242.0,78.1,16.0,41.0,103.0,6.0,23.0,1294.0,755.0,0.5834621329211747,2585.2,2574.8,52.0,36.0
SAN RAFAEL HIGH SCHOOL,2018,79.0,43.0,22.0,0.5443037974683544,0.5116279069767442,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,305.0,244.0,80.0,154.0,63.1,250.0,84.4,22.0,48.0,95.0,16.0,30.0,1333.0,844.0,0.6331582895723931,2593.4,2572.1,57.71,33.45
SAN RAFAEL HIGH SCHOOL,2019,89.0,49.0,26.0,0.550561797752809,0.5306122448979592,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,332.0,258.0,77.7,146.0,56.6,265.0,77.4,23.0,41.0,91.0,12.0,38.0,1333.0,829.0,0.6219054763690923,2567.5,2564.0,49.83,33.11
SAN RAFAEL HIGH SCHOOL,2020,75.0,59.0,25.0,0.7866666666666666,0.423728813559322,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,412.0,278.0,67.5,140.0,50.4,286.0,73.4,26.0,44.0,106.0,9.0,25.0,1379.0,837.0,0.6069615663524293,2543.6,2544.2,45.82,28.67
SAN RAFAEL HIGH SCHOOL,2021,92.0,60.0,32.0,0.6521739130434783,0.5333333333333333,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,340.0,270.0,79.4,156.0,57.8,280.0,80.7,30.0,45.0,117.0,12.0,22.0,1298.0,772.0,0.5947611710323575,,,,
SAN RAFAEL HIGH SCHOOL,2022,107.0,74.0,28.0,0.6915887850467289,0.3783783783783784,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,335.0,296.0,88.4,175.0,59.1,300.0,75.7,28.0,54.0,108.0,17.0,20.0,,,,2594.7,2591.2,58.1,40.24
SAN RAFAEL HIGH SCHOOL,2023,89.0,66.0,28.0,0.7415730337078652,0.42424242424242425,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,341.0,281.0,82.4,166.0,59.1,283.0,80.9,29.0,47.0,113.0,17.0,23.0,1265.0,871.0,0.6885375494071146,2565.5,2531.0,46.49,22.74
SAN RAFAEL HIGH SCHOOL,2024,90.0,70.0,36.0,0.7777777777777778,0.5142857142857142,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,345.0,271.0,78.6,154.0,56.8,,,,,,,,1302.0,915.0,0.7027649769585254,2528.6,2506.5,38.96,19.61
SAN RAFAEL HIGH SCHOOL,2025,81.0,65.0,32.0,0.8024691358024691,0.49230769230769234,San Rafael,Marin,San Rafael City High,21654662133262,High Schools (Public),False,312.0,247.0,79.2,135.0,54.7,,,,,,,,1332.0,962.0,0.7222222222222222,2577.5,2542.5,55.6,26.05
SAN RAMON VALLEY HIGH SCHOOL,2005,139.0,130.0,66.0,0.935251798561151,0.5076923076923077,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2006,188.0,180.0,101.0,0.9574468085106383,0.5611111111111111,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2007,177.0,159.0,77.0,0.8983050847457628,0.48427672955974843,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2008,179.0,172.0,72.0,0.9608938547486033,0.4186046511627907,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2009,163.0,149.0,80.0,0.9141104294478528,0.5369127516778524,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2010,206.0,194.0,86.0,0.941747572815534,0.44329896907216493,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2011,195.0,148.0,77.0,0.7589743589743589,0.5202702702702703,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2012,179.0,110.0,57.0,0.6145251396648045,0.5181818181818182,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2013,176.0,111.0,61.0,0.6306818181818182,0.5495495495495496,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2014,176.0,110.0,58.0,0.625,0.5272727272727272,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,,,,,,,,2204.0,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2015,210.0,122.0,47.0,0.580952380952381,0.38524590163934425,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,552.0,86.8,38.0,83.0,109.0,60.0,189.0,2182.0,40.0,0.0183318056828597,,,,
SAN RAMON VALLEY HIGH SCHOOL,2016,179.0,109.0,50.0,0.6089385474860335,0.45871559633027525,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,,,,,,495.0,92.9,50.0,97.0,99.0,35.0,179.0,2103.0,41.0,0.0194959581550166,2632.6,2657.4,72.0,66.0
SAN RAMON VALLEY HIGH SCHOOL,2017,191.0,107.0,62.0,0.5602094240837696,0.5794392523364486,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,498.0,493.0,99.0,398.0,80.7,495.0,89.5,58.0,76.0,80.0,38.0,191.0,2061.0,41.0,0.0198932557011159,2660.9,2680.2,78.0,72.0
SAN RAMON VALLEY HIGH SCHOOL,2018,196.0,100.0,47.0,0.5102040816326531,0.47,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,516.0,499.0,96.7,381.0,76.4,503.0,89.3,48.0,71.0,101.0,46.0,183.0,2077.0,97.0,0.0467019740009629,2622.1,2603.0,68.82,45.69
SAN RAMON VALLEY HIGH SCHOOL,2019,167.0,96.0,41.0,0.5748502994011976,0.4270833333333333,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,499.0,486.0,97.4,369.0,75.9,489.0,89.0,41.0,84.0,111.0,44.0,155.0,2094.0,84.0,0.0401146131805157,2663.1,2646.9,81.53,56.22
SAN RAMON VALLEY HIGH SCHOOL,2020,190.0,122.0,60.0,0.6421052631578947,0.4918032786885246,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,517.0,504.0,97.5,396.0,78.6,506.0,88.9,57.0,83.0,117.0,42.0,151.0,2062.0,74.0,0.0358874878758486,2655.2,2664.5,80.18,70.89
SAN RAMON VALLEY HIGH SCHOOL,2021,194.0,101.0,41.0,0.520618556701031,0.40594059405940597,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,504.0,491.0,97.4,366.0,74.5,495.0,88.9,39.0,70.0,109.0,37.0,185.0,2112.0,85.0,0.0402462121212121,,,,
SAN RAMON VALLEY HIGH SCHOOL,2022,206.0,108.0,45.0,0.5242718446601942,0.4166666666666667,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,522.0,513.0,98.3,370.0,72.1,516.0,89.0,44.0,67.0,125.0,34.0,189.0,,,,,,,
SAN RAMON VALLEY HIGH SCHOOL,2023,181.0,100.0,45.0,0.5524861878453039,0.45,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,450.0,435.0,96.7,296.0,68.0,443.0,88.3,43.0,67.0,109.0,22.0,150.0,1981.0,107.0,0.0540131246845027,2676.9,2657.9,84.39,59.06
SAN RAMON VALLEY HIGH SCHOOL,2024,225.0,135.0,63.0,0.6,0.4666666666666667,Danville,Contra Costa,San Ramon Valley Unified,07618040736504,High Schools (Public),False,526.0,506.0,96.2,355.0,70.2,,,,,,,,2024.0,111.0,0.0548418972332015,2620.6,2597.1,68.78,42.86
